Date,Open,High,Low,Close,Adj Close,Volume
2003-10-02,50.880001,51.500000,50.880001,51.490002,40.869987,5600
2003-10-03,51.250000,51.580002,51.000000,51.040001,40.512791,7500
2003-10-06,50.970001,51.580002,50.130001,50.290001,39.917480,21900
2003-10-07,50.880001,51.580002,50.450001,51.459999,40.846165,13600
2003-10-08,51.400002,51.970001,50.650002,50.660000,40.211155,12900
2003-10-09,52.000000,52.000000,50.910000,50.910000,40.409611,8000
2003-10-10,50.820000,51.860001,50.529999,51.250000,40.679485,4700
2003-10-13,51.630001,51.990002,51.020000,51.980000,41.258919,7800
2003-10-14,51.799999,51.900002,49.950001,51.349998,40.758858,10100
2003-10-15,51.500000,51.500000,50.720001,50.820000,40.338161,6500
2003-10-16,51.849998,51.990002,50.500000,50.799999,40.322292,15500
2003-10-17,50.779999,51.299999,50.290001,50.290001,39.917480,17300
2003-10-20,50.500000,50.500000,49.820000,50.500000,40.084175,29800
2003-10-21,50.750000,50.750000,49.900002,50.090000,39.758728,25900
2003-10-22,50.799999,51.099998,49.840000,49.930000,39.631737,15200
2003-10-23,49.770000,50.439999,49.770000,49.790001,39.520607,11400
2003-10-24,50.080002,50.080002,49.770000,49.830002,39.552364,8800
2003-10-27,50.240002,50.299999,49.770000,50.150002,39.806358,19100
2003-10-28,49.750000,50.200001,49.750000,50.029999,39.711117,16000
2003-10-29,49.869999,50.250000,49.869999,50.099998,39.766659,21000
2003-10-30,49.900002,50.250000,49.900002,50.080002,39.750805,9000
2003-10-31,49.900002,50.680000,49.900002,50.500000,40.084175,22500
2003-11-03,50.830002,51.310001,50.049999,51.310001,40.727089,16500
2003-11-04,50.759998,52.000000,50.759998,51.509998,40.885860,13800
2003-11-05,52.000000,52.000000,51.000000,51.910000,41.203365,22600
2003-11-06,52.000000,52.049999,50.110001,50.500000,40.084175,26900
2003-11-07,50.500000,52.139999,50.250000,50.759998,40.290550,14500
2003-11-10,51.849998,51.849998,50.750000,51.720001,41.052547,10900
2003-11-11,51.000000,52.750000,50.799999,52.730000,41.854233,13900
2003-11-12,52.900002,53.959999,52.500000,53.529999,42.691631,19200
2003-11-13,54.000000,54.080002,53.009998,53.150002,42.388580,7200
2003-11-14,53.150002,54.250000,52.950001,52.950001,42.229069,14200
2003-11-17,53.990002,54.090000,52.049999,52.509998,41.878155,6100
2003-11-18,53.799999,54.130001,52.630001,54.130001,43.170139,7500
2003-11-19,53.000000,54.669998,53.000000,54.669998,43.600822,8900
2003-11-20,53.500000,55.029999,53.500000,54.500000,43.465214,11100
2003-11-21,55.000000,55.000000,53.860001,54.369999,43.361561,6400
2003-11-24,53.299999,55.200001,53.299999,54.349998,43.345600,8700
2003-11-25,55.200001,55.200001,52.349998,52.470001,41.846237,25400
2003-11-26,52.259998,54.000000,52.000000,54.000000,43.066463,5200
2003-11-28,53.000000,54.500000,53.000000,53.560001,42.715569,5000
2003-12-01,54.400002,54.400002,53.049999,53.459999,42.635811,4600
2003-12-02,54.349998,54.349998,52.259998,52.660000,41.997768,18300
2003-12-03,52.799999,52.930000,52.250000,52.250000,41.670795,10500
2003-12-04,53.480000,53.480000,51.000000,52.009998,41.479389,12700
2003-12-05,53.250000,53.270000,51.340000,52.099998,41.551163,14100
2003-12-08,51.230000,53.230000,51.230000,52.500000,41.870167,6300
2003-12-09,53.299999,53.490002,51.689999,53.380001,42.572002,6100
2003-12-10,53.799999,53.889999,53.480000,53.880001,42.970760,8900
2003-12-11,54.160000,54.810001,53.509998,54.750000,43.664623,9900
2003-12-12,54.139999,55.000000,53.250000,54.900002,43.784252,12100
2003-12-15,55.750000,55.849998,52.900002,53.099998,42.348690,29900
2003-12-16,53.139999,53.220001,52.000000,52.049999,41.511284,27800
2003-12-17,52.049999,52.980000,51.549999,52.930000,42.213112,9800
2003-12-18,51.820000,53.189999,51.500000,52.250000,41.670795,12500
2003-12-19,52.009998,53.250000,51.360001,51.770000,41.287975,24300
2003-12-22,52.439999,52.439999,51.150002,52.060001,41.519272,6500
2003-12-23,51.610001,52.369999,51.549999,51.990002,41.463448,18700
2003-12-24,51.310001,52.430000,51.310001,52.290001,41.702698,2600
2003-12-26,52.740002,53.000000,52.000000,52.720001,42.045643,1200
2003-12-29,52.750000,53.500000,51.750000,53.150002,42.388580,12600
2003-12-30,53.439999,53.529999,52.889999,53.299999,42.508183,8600
2003-12-31,52.500000,53.639999,52.500000,52.860001,42.157288,14300
2004-01-02,53.500000,53.500000,52.500000,52.910000,42.197166,5000
2004-01-05,53.450001,53.500000,52.500000,53.160000,42.396553,12200
2004-01-06,53.480000,53.779999,52.910000,53.509998,42.675690,6900
2004-01-07,54.000000,55.259998,52.959999,55.259998,44.071350,35200
2004-01-08,55.299999,55.299999,53.099998,53.750000,42.867085,8700
2004-01-09,53.610001,55.549999,53.250000,53.279999,42.492252,8200
2004-01-12,55.439999,55.439999,53.419998,54.770000,43.680565,6100
2004-01-13,55.000000,55.029999,53.709999,54.299999,43.305725,8200
2004-01-14,55.299999,55.410000,54.459999,54.779999,43.688545,9800
2004-01-15,55.000000,55.029999,54.290001,54.740002,43.656643,11500
2004-01-16,55.000000,55.119999,54.740002,55.099998,43.943745,7100
2004-01-20,54.709999,55.000000,53.529999,53.799999,42.906960,15100
2004-01-21,53.160000,54.080002,53.000000,53.080002,42.332729,36700
2004-01-22,54.500000,54.500000,52.980000,53.320000,42.524162,8600
2004-01-23,53.880001,53.880001,52.900002,52.939999,42.221081,14900
2004-01-26,53.740002,53.740002,52.619999,52.990002,42.260963,11900
2004-01-27,53.009998,53.130001,52.250000,52.279999,41.694714,15500
2004-01-28,52.500000,52.849998,51.669998,51.669998,41.208244,11300
2004-01-29,51.509998,51.750000,51.099998,51.500000,41.072662,24400
2004-01-30,51.500000,51.900002,50.759998,50.759998,40.482487,12900
2004-02-02,50.869999,51.750000,50.860001,51.750000,41.272030,28200
2004-02-03,51.470001,51.880001,51.029999,51.369999,40.968964,3700
2004-02-04,51.200001,52.000000,50.650002,51.029999,40.697815,12800
2004-02-05,51.500000,51.500000,50.119999,50.480000,40.259174,22300
2004-02-06,50.650002,50.650002,50.070000,50.590000,40.346901,37800
2004-02-09,50.639999,50.650002,50.099998,50.400002,40.195358,27900
2004-02-10,50.099998,51.000000,50.099998,50.270000,40.091702,28600
2004-02-11,50.250000,50.630001,50.000000,50.259998,40.284042,12800
2004-02-12,50.650002,52.000000,50.340000,51.250000,41.077553,23500
2004-02-13,51.799999,52.470001,51.250000,52.459999,42.047379,17300
2004-02-17,52.500000,52.500000,51.810001,51.930000,41.622578,11500
2004-02-18,52.000000,52.000000,51.599998,51.849998,41.558449,7800
2004-02-19,52.099998,52.130001,51.430000,51.500000,41.277943,18700
2004-02-20,51.200001,52.000000,51.000000,51.439999,41.229836,14500
2004-02-23,51.240002,52.049999,51.230000,52.000000,41.678680,18200
2004-02-24,52.000000,52.279999,51.259998,52.279999,41.903107,4500
2004-02-25,52.099998,52.299999,51.990002,52.000000,41.678680,4700
2004-02-26,51.349998,52.299999,51.349998,51.840000,41.550453,16700
2004-02-27,51.650002,52.500000,51.610001,52.000000,41.678680,17200
2004-03-01,51.860001,52.230000,51.509998,52.000000,41.678680,11200
2004-03-02,51.840000,52.500000,51.560001,52.259998,41.887077,26800
2004-03-03,51.799999,52.349998,51.560001,51.919998,41.614555,8800
2004-03-04,52.240002,52.500000,51.799999,52.450001,42.039364,20100
2004-03-05,52.150002,52.500000,51.990002,52.500000,42.079441,12400
2004-03-08,52.500000,52.500000,51.910000,52.000000,41.678680,14700
2004-03-09,52.080002,52.500000,52.049999,52.450001,42.039364,5200
2004-03-10,52.119999,52.430000,51.779999,51.900002,41.598534,6700
2004-03-11,51.900002,51.959999,51.500000,51.500000,41.277943,10600
2004-03-12,52.450001,52.450001,51.250000,51.400002,41.197781,14000
2004-03-15,51.529999,51.720001,51.279999,51.400002,41.197781,8000
2004-03-16,51.709999,52.000000,51.250000,52.000000,41.678680,6900
2004-03-17,52.139999,52.340000,51.669998,52.060001,41.726784,8600
2004-03-18,52.200001,52.500000,52.009998,52.480000,42.063419,6400
2004-03-19,52.500000,52.500000,51.799999,51.849998,41.558449,22200
2004-03-22,52.349998,52.349998,51.029999,51.029999,40.901226,4200
2004-03-23,51.790001,51.790001,51.049999,51.580002,41.342045,5000
2004-03-24,51.599998,51.599998,51.049999,51.389999,41.189762,3900
2004-03-25,51.060001,51.400002,51.060001,51.209999,41.045490,4800
2004-03-26,51.049999,51.400002,51.049999,51.299999,41.117622,4700
2004-03-29,51.049999,51.369999,50.750000,51.099998,40.957325,9800
2004-03-30,51.400002,51.400002,51.049999,51.169998,41.013424,4400
2004-03-31,51.400002,51.400002,51.049999,51.049999,40.917244,14900
2004-04-01,51.369999,51.400002,51.270000,51.389999,41.189762,13200
2004-04-02,51.400002,51.500000,51.150002,51.490002,41.269924,10400
2004-04-05,51.500000,52.799999,51.279999,52.650002,42.199677,21200
2004-04-06,52.619999,53.150002,52.400002,53.150002,42.600433,17400
2004-04-07,53.279999,53.490002,52.889999,53.310001,42.728668,9800
2004-04-08,53.590000,54.470001,53.169998,54.160000,43.409946,15000
2004-04-12,53.990002,54.470001,53.990002,54.270000,43.498119,6700
2004-04-13,54.000000,54.540001,53.009998,53.430000,42.824856,13300
2004-04-14,53.380001,53.590000,53.009998,53.299999,42.720642,16300
2004-04-15,53.450001,53.669998,53.000000,53.599998,42.961113,3400
2004-04-16,53.320000,54.299999,53.320000,54.299999,43.522163,3500
2004-04-19,54.450001,54.450001,53.549999,53.689999,43.033249,9600
2004-04-20,53.450001,54.230000,52.549999,53.790001,43.113380,5300
2004-04-21,53.020000,54.009998,52.000000,53.860001,43.169487,9600
2004-04-22,53.500000,54.500000,53.500000,54.490002,43.674450,6700
2004-04-23,54.500000,54.750000,53.250000,54.200001,43.442024,118400
2004-04-26,54.500000,54.520000,53.020000,53.860001,43.169487,12200
2004-04-27,53.860001,54.090000,53.040001,53.189999,42.632496,6000
2004-04-28,53.299999,53.830002,53.009998,53.040001,42.512245,6200
2004-04-29,53.029999,53.700001,52.430000,52.750000,42.279819,7800
2004-04-30,52.660000,53.520000,52.540001,52.919998,42.416077,7500
2004-05-03,53.040001,54.240002,52.599998,54.240002,43.474072,19300
2004-05-04,54.299999,55.660000,53.990002,55.000000,44.083221,19500
2004-05-05,55.700001,55.950001,54.980000,55.950001,44.844666,10900
2004-05-06,55.500000,56.000000,54.220001,54.220001,43.458038,19400
2004-05-07,54.000000,54.430000,52.779999,52.820000,42.335938,9500
2004-05-10,54.000000,54.000000,52.970001,53.419998,42.816833,5900
2004-05-11,53.910000,54.320000,53.080002,53.520000,42.896969,6400
2004-05-12,54.000000,54.349998,53.320000,53.790001,43.315716,3100
2004-05-13,53.520000,54.500000,52.950001,52.950001,42.639301,3900
2004-05-14,52.959999,53.480000,52.380001,53.009998,42.687622,4900
2004-05-17,52.980000,52.980000,51.750000,52.139999,41.987022,9900
2004-05-18,52.259998,52.279999,52.000000,52.009998,41.882336,6900
2004-05-19,52.450001,52.939999,51.849998,52.009998,41.882336,19000
2004-05-20,52.349998,52.560001,52.180000,52.410000,42.204460,4700
2004-05-21,52.639999,53.330002,52.570000,52.980000,42.663460,11200
2004-05-24,53.439999,54.730000,53.299999,54.470001,43.863319,14800
2004-05-25,54.770000,55.099998,54.419998,55.099998,44.370628,3600
2004-05-26,56.000000,56.250000,55.459999,55.959999,45.063190,15300
2004-05-27,55.480000,56.250000,55.480000,56.000000,45.095394,6100
2004-05-28,56.490002,56.540001,55.549999,55.570000,44.749119,5900
2004-06-01,55.549999,56.360001,55.310001,56.240002,45.288658,9800
2004-06-02,55.570000,56.270000,55.299999,56.270000,45.312820,8200
2004-06-03,55.320000,56.619999,55.320000,56.119999,45.192009,14500
2004-06-04,56.820000,57.650002,56.570000,57.200001,46.061718,10100
2004-06-07,57.500000,57.750000,57.000000,57.599998,46.383816,17200
2004-06-08,57.950001,57.950001,57.169998,57.650002,46.424091,7700
2004-06-09,56.959999,57.459999,56.779999,57.369999,46.198616,4900
2004-06-10,57.520000,58.020000,57.360001,58.020000,46.722031,8300
2004-06-14,58.450001,58.560001,57.290001,57.290001,46.134201,12500
2004-06-15,58.080002,58.080002,56.529999,56.529999,45.522182,33000
2004-06-16,56.450001,57.520000,56.290001,56.430000,45.441654,3000
2004-06-17,57.970001,57.970001,55.849998,55.860001,44.982647,4600
2004-06-18,56.049999,58.009998,55.540001,57.230000,46.085876,15300
2004-06-21,56.759998,58.580002,56.759998,58.250000,46.907253,6000
2004-06-22,57.750000,58.990002,57.750000,58.770000,47.326004,6600
2004-06-23,58.090000,59.000000,58.090000,58.400002,47.028057,7800
2004-06-24,59.150002,59.150002,58.049999,58.049999,46.746197,4200
2004-06-25,57.779999,58.990002,57.430000,58.950001,47.470951,15100
2004-06-28,58.740002,58.980000,57.750000,57.770000,46.520729,10900
2004-06-29,57.750000,58.959999,57.750000,58.189999,46.858940,8200
2004-06-30,58.049999,58.580002,57.770000,57.770000,46.520729,4600
2004-07-01,58.000000,58.529999,57.349998,57.349998,46.182503,7900
2004-07-02,57.959999,58.500000,57.959999,58.470001,47.084419,2600
2004-07-06,58.509998,59.000000,58.020000,58.939999,47.462898,9000
2004-07-07,58.990002,58.990002,58.509998,58.709999,47.277679,3300
2004-07-08,58.939999,58.939999,57.400002,57.400002,46.222778,2700
2004-07-09,57.000000,58.750000,56.029999,56.310001,45.345024,3500
2004-07-12,56.810001,59.000000,56.810001,57.889999,46.617363,10400
2004-07-13,57.700001,59.000000,57.700001,58.889999,47.422638,19000
2004-07-14,58.009998,58.970001,57.889999,58.209999,46.875057,3300
2004-07-15,58.299999,58.299999,57.770000,57.939999,46.657619,3000
2004-07-16,57.889999,57.919998,56.540001,56.570000,45.554390,4200
2004-07-19,58.580002,58.580002,56.150002,56.209999,45.264507,4500
2004-07-20,56.599998,57.160000,55.619999,56.049999,45.135658,10100
2004-07-21,55.480000,57.099998,55.279999,56.000000,45.095394,12500
2004-07-22,56.610001,56.810001,56.020000,56.490002,45.489967,9200
2004-07-23,56.060001,57.000000,54.820000,56.509998,45.506062,12500
2004-07-26,57.099998,57.099998,55.700001,56.000000,45.095394,15900
2004-07-27,56.000000,56.549999,55.700001,56.480000,45.481926,9900
2004-07-28,56.500000,56.500000,55.000000,56.230000,45.280598,4900
2004-07-29,56.970001,56.970001,54.830002,55.189999,44.443108,15300
2004-07-30,54.810001,56.900002,54.810001,56.689999,45.651035,12600
2004-08-02,56.880001,56.880001,56.000000,56.680000,45.642975,6700
2004-08-03,55.779999,56.720001,55.139999,55.139999,44.402859,12200
2004-08-04,55.970001,56.770000,54.320000,56.770000,45.715439,2800
2004-08-05,55.529999,55.910000,54.279999,54.279999,43.710316,1600
2004-08-06,55.889999,56.520000,52.500000,53.150002,42.800362,5300
2004-08-09,55.049999,55.049999,52.000000,53.000000,42.679565,10800
2004-08-10,52.939999,54.520000,52.099998,53.549999,43.122467,15900
2004-08-11,51.720001,53.119999,51.520000,52.480000,42.459049,5800
2004-08-12,52.950001,52.950001,51.970001,52.230000,42.256760,6900
2004-08-13,52.480000,52.950001,52.000000,52.000000,42.070698,11200
2004-08-16,52.000000,52.869999,51.250000,52.250000,42.272957,3800
2004-08-17,52.720001,52.840000,52.259998,52.799999,42.717930,11500
2004-08-18,52.849998,54.970001,52.849998,54.970001,44.473583,9000
2004-08-19,52.299999,54.500000,52.299999,53.900002,43.607895,4800
2004-08-20,54.320000,56.000000,53.750000,55.980000,45.290718,6500
2004-08-23,56.230000,56.230000,54.209999,55.419998,44.837658,6200
2004-08-24,55.500000,56.000000,54.549999,55.680000,45.048012,3500
2004-08-25,55.869999,55.869999,54.540001,55.320000,44.756756,4200
2004-08-26,54.340000,55.919998,54.340000,55.610001,44.991379,2400
2004-08-27,56.419998,56.419998,55.549999,56.070000,45.363537,3800
2004-08-30,55.270000,56.980000,55.270000,55.810001,45.153183,8100
2004-08-31,56.959999,56.959999,55.860001,56.330002,45.573902,2000
2004-09-01,54.549999,57.480000,54.549999,54.619999,44.190414,8700
2004-09-02,54.750000,55.750000,54.430000,55.750000,45.104630,3100
2004-09-03,54.220001,56.049999,54.220001,55.759998,45.112720,800
2004-09-07,54.400002,56.560001,54.400002,55.599998,44.983280,1500
2004-09-08,57.040001,57.040001,53.509998,54.799999,44.336048,13100
2004-09-09,55.360001,55.360001,54.009998,54.250000,43.891064,6500
2004-09-10,55.250000,55.250000,53.000000,54.450001,44.052864,7700
2004-09-13,55.130001,55.130001,54.400002,54.560001,44.141876,4600
2004-09-14,55.599998,55.790001,53.799999,54.900002,44.416954,12700
2004-09-15,53.060001,54.740002,53.060001,54.700001,44.255138,12100
2004-09-16,54.700001,54.700001,53.080002,54.590000,44.166145,11200
2004-09-17,54.540001,54.820000,53.630001,53.900002,43.607895,13500
2004-09-20,53.650002,54.380001,53.509998,54.160000,43.818241,4400
2004-09-21,53.200001,53.950001,53.200001,53.660000,43.413723,10600
2004-09-22,53.099998,54.180000,53.000000,53.119999,42.976830,6500
2004-09-23,53.139999,53.380001,52.599998,52.630001,42.580395,2900
2004-09-24,52.590000,52.980000,52.389999,52.779999,42.701752,1600
2004-09-27,52.250000,53.150002,52.240002,52.240002,42.264877,1900
2004-09-28,53.169998,53.169998,52.500000,52.500000,42.475220,4300
2004-09-29,52.549999,53.689999,52.250000,53.689999,43.437996,7100
2004-09-30,53.720001,54.250000,53.040001,54.020000,43.704987,10100
2004-10-01,54.720001,54.849998,54.000000,54.799999,44.336048,7000
2004-10-04,54.970001,54.990002,53.720001,54.779999,44.319874,11100
2004-10-05,54.799999,54.990002,53.830002,54.360001,43.980049,7800
2004-10-06,53.720001,54.709999,53.720001,54.439999,44.044781,5900
2004-10-07,53.740002,54.950001,53.740002,54.029999,43.713085,4300
2004-10-08,54.490002,54.490002,53.740002,54.310001,43.939602,3800
2004-10-11,54.200001,54.610001,53.470001,53.720001,43.462265,5100
2004-10-12,54.830002,54.830002,53.529999,54.590000,44.166145,5500
2004-10-13,54.000000,54.540001,53.759998,53.759998,43.494629,5700
2004-10-14,54.560001,54.560001,53.270000,53.740002,43.478439,3200
2004-10-15,53.950001,53.950001,53.889999,53.900002,43.607895,500
2004-10-18,53.990002,54.000000,53.259998,53.259998,43.090092,1200
2004-10-19,53.279999,54.459999,53.279999,54.000000,43.688797,1400
2004-10-20,53.830002,53.830002,52.599998,53.299999,43.122456,14600
2004-10-21,53.299999,54.060001,52.560001,52.730000,42.661316,6000
2004-10-22,52.500000,52.770000,52.250000,52.700001,42.637035,8600
2004-10-25,52.560001,52.900002,52.400002,52.900002,42.798840,5400
2004-10-26,52.980000,53.770000,52.639999,52.730000,42.661316,4500
2004-10-27,52.509998,53.860001,52.509998,53.290001,43.114372,3800
2004-10-28,53.000000,53.369999,52.669998,52.869999,42.774578,7900
2004-10-29,52.740002,53.110001,52.639999,52.860001,42.766487,3900
2004-11-01,52.070000,52.630001,52.070000,52.299999,42.313416,7100
2004-11-02,52.000000,52.869999,52.000000,52.279999,42.297226,7600
2004-11-03,53.150002,53.150002,52.500000,52.830002,42.742226,9300
2004-11-04,52.020000,53.000000,52.020000,52.430000,42.418587,6500
2004-11-05,52.750000,52.750000,52.279999,52.349998,42.353859,5600
2004-11-08,53.119999,53.119999,52.360001,52.360001,42.361958,9100
2004-11-09,52.009998,52.570000,52.009998,52.349998,42.557056,3300
2004-11-10,52.990002,52.990002,52.220001,52.990002,43.077335,7800
2004-11-11,52.000000,53.430000,52.000000,53.430000,43.435013,5000
2004-11-12,52.110001,53.959999,52.110001,53.599998,43.573219,9900
2004-11-15,52.160000,53.980000,52.160000,53.980000,43.882137,6700
2004-11-16,52.759998,52.930000,52.500000,52.669998,42.817204,2900
2004-11-17,53.470001,53.480000,52.430000,52.680000,42.825321,7100
2004-11-18,53.470001,53.889999,52.560001,52.970001,43.061085,2900
2004-11-19,52.009998,53.950001,52.009998,52.669998,42.817204,3900
2004-11-22,52.020000,52.900002,52.020000,52.750000,42.882233,7400
2004-11-23,52.040001,53.549999,52.040001,53.150002,43.207409,7500
2004-11-24,52.099998,53.349998,52.099998,53.349998,43.369991,3400
2004-11-26,53.799999,53.970001,53.139999,53.939999,43.849628,1400
2004-11-29,53.119999,53.939999,52.070000,53.880001,43.800838,2900
2004-11-30,53.000000,53.939999,52.419998,52.419998,42.613968,3000
2004-12-01,52.110001,53.900002,52.110001,53.130001,43.191162,5800
2004-12-02,53.880001,54.660000,53.360001,54.500000,44.304840,7500
2004-12-03,54.500000,54.750000,54.250000,54.549999,44.345509,5100
2004-12-06,54.500000,54.869999,54.240002,54.490002,44.296738,8400
2004-12-07,53.560001,54.610001,53.560001,53.560001,43.540710,7200
2004-12-08,54.820000,54.820000,53.900002,54.740002,44.499977,7900
2004-12-09,54.820000,54.820000,54.000000,54.660000,44.434921,1800
2004-12-10,54.599998,54.720001,53.590000,54.200001,44.060986,6300
2004-12-13,53.070000,54.750000,53.070000,54.259998,44.109756,8200
2004-12-14,53.320000,54.930000,53.320000,54.869999,44.605656,6700
2004-12-15,54.099998,55.000000,54.099998,55.000000,44.711334,3800
2004-12-16,53.549999,54.990002,53.549999,54.720001,44.483719,9600
2004-12-17,53.900002,55.270000,53.900002,54.480000,44.288609,13400
2004-12-20,54.299999,55.139999,54.299999,54.779999,44.532490,15800
2004-12-21,53.950001,55.189999,53.950001,55.189999,44.865780,5100
2004-12-22,54.990002,55.419998,54.250000,55.410000,45.044636,19800
2004-12-23,54.900002,55.000000,54.570000,55.000000,44.711334,9900
2004-12-27,54.369999,55.570000,54.369999,55.570000,45.174698,5900
2004-12-28,55.709999,55.950001,55.209999,55.950001,45.483620,4400
2004-12-29,56.230000,56.950001,55.750000,56.900002,46.255909,14800
2004-12-30,56.939999,57.860001,56.590000,57.299999,46.581081,5800
2004-12-31,57.259998,57.450001,56.830002,57.049999,46.377838,6400
2005-01-03,55.730000,57.279999,55.730000,56.580002,45.995762,6600
2005-01-04,57.529999,57.529999,55.320000,55.849998,45.402309,6400
2005-01-05,55.320000,55.830002,54.480000,54.740002,44.499977,3200
2005-01-06,54.320000,54.759998,53.880001,54.259998,44.109756,7100
2005-01-07,54.209999,54.700001,53.430000,53.430000,43.435013,6300
2005-01-10,53.959999,54.889999,53.889999,53.889999,43.808979,4300
2005-01-11,53.950001,54.700001,53.520000,54.700001,44.467453,5300
2005-01-12,53.529999,54.340000,53.450001,54.340000,44.174782,5800
2005-01-13,54.020000,54.500000,53.189999,53.349998,43.369991,11900
2005-01-14,53.200001,54.180000,53.200001,53.590000,43.565094,5400
2005-01-18,53.500000,54.200001,52.950001,54.200001,44.060986,25200
2005-01-19,54.250000,54.419998,53.310001,53.439999,43.443150,10000
2005-01-20,53.110001,54.459999,53.110001,54.320000,44.158535,6900
2005-01-21,54.500000,54.500000,53.230000,53.799999,43.735817,3600
2005-01-24,53.320000,54.029999,53.320000,53.810001,43.743950,3600
2005-01-25,54.500000,54.500000,53.599998,53.599998,43.573219,3900
2005-01-26,53.560001,54.500000,53.560001,54.459999,44.272354,1400
2005-01-27,53.480000,54.450001,53.480000,54.099998,43.979698,6500
2005-01-28,54.500000,54.500000,53.750000,53.750000,43.695164,3800
2005-01-31,53.310001,53.860001,53.279999,53.580002,43.556965,5600
2005-02-01,53.580002,54.000000,53.580002,53.930000,43.841499,7100
2005-02-02,54.000000,54.000000,53.849998,54.000000,43.898396,3600
2005-02-03,54.500000,54.500000,53.660000,54.250000,44.101643,6300
2005-02-04,54.250000,54.250000,54.150002,54.250000,44.101643,8500
2005-02-07,53.900002,54.250000,53.900002,53.950001,43.857758,7600
2005-02-08,54.529999,54.910000,53.990002,54.889999,44.621922,11200
2005-02-09,53.750000,54.889999,53.750000,53.820000,43.952248,5000
2005-02-10,53.529999,54.590000,53.529999,53.770000,43.911419,4300
2005-02-11,53.529999,54.849998,53.509998,54.450001,44.466743,10200
2005-02-14,54.400002,54.709999,53.700001,54.430000,44.450413,10200
2005-02-15,54.689999,54.689999,53.639999,54.090000,44.172756,19200
2005-02-16,54.570000,54.880001,53.990002,54.630001,44.613735,12200
2005-02-17,53.959999,54.639999,53.959999,54.200001,44.262585,10300
2005-02-18,53.849998,54.209999,53.590000,53.619999,43.788929,13700
2005-02-22,54.080002,54.080002,53.169998,53.470001,43.666428,10100
2005-02-23,53.650002,53.650002,53.070000,53.279999,43.511269,3400
2005-02-24,53.000000,53.029999,52.549999,53.020000,43.298927,7900
2005-02-25,52.320000,53.560001,52.320000,53.279999,43.511269,13100
2005-02-28,52.680000,53.619999,52.680000,53.619999,43.788929,17000
2005-03-01,53.150002,53.990002,53.150002,53.990002,44.091084,7300
2005-03-02,53.320000,53.900002,53.320000,53.500000,43.690918,4200
2005-03-03,53.970001,53.970001,53.230000,53.540001,43.723598,700
2005-03-04,53.540001,53.540001,53.540001,53.540001,43.723598,0
2005-03-07,54.000000,54.250000,53.080002,53.820000,43.952248,15600
2005-03-08,53.650002,53.650002,52.750000,52.840000,43.151939,8700
2005-03-09,53.689999,53.689999,52.770000,53.250000,43.486759,4300
2005-03-10,52.599998,53.400002,52.599998,53.180000,43.429604,6100
2005-03-11,53.180000,53.490002,52.599998,52.939999,43.233604,5400
2005-03-14,53.750000,53.770000,52.759998,52.799999,43.119259,10100
2005-03-15,52.740002,52.740002,52.590000,52.590000,42.947777,300
2005-03-16,52.580002,52.919998,52.320000,52.689999,43.029430,3000
2005-03-17,53.080002,53.160000,52.369999,52.869999,43.176434,5200
2005-03-18,52.980000,53.000000,51.630001,52.040001,42.498600,28000
2005-03-21,52.500000,52.500000,51.860001,52.299999,42.710941,4200
2005-03-22,52.820000,52.820000,52.020000,52.529999,42.898785,2700
2005-03-23,52.599998,52.950001,51.750000,51.959999,42.433289,7600
2005-03-24,52.299999,52.380001,52.119999,52.189999,42.621113,4100
2005-03-28,52.000000,52.740002,51.830002,52.720001,43.053940,4300
2005-03-29,52.160000,52.930000,52.160000,52.759998,43.086609,3200
2005-03-30,53.049999,53.049999,52.110001,52.110001,42.555775,4400
2005-03-31,52.730000,52.740002,52.000000,52.310001,42.719128,8600
2005-04-01,52.049999,52.849998,51.830002,51.930000,42.408775,5600
2005-04-04,52.139999,52.360001,51.799999,52.200001,42.629280,2000
2005-04-05,51.950001,52.380001,51.900002,52.380001,42.776272,4800
2005-04-06,52.000000,52.320000,51.799999,51.889999,42.376106,4400
2005-04-07,52.279999,52.299999,51.869999,51.910000,42.392448,1500
2005-04-08,51.650002,52.029999,51.650002,51.889999,42.376106,4700
2005-04-11,51.560001,52.209999,51.500000,51.860001,42.351612,5500
2005-04-12,51.500000,52.169998,51.500000,51.599998,42.139286,5500
2005-04-13,52.110001,52.799999,51.500000,52.000000,42.465954,12400
2005-04-14,51.549999,51.950001,51.500000,51.500000,42.057636,10200
2005-04-15,51.500000,51.869999,51.500000,51.720001,42.237289,5600
2005-04-18,52.160000,52.160000,51.529999,51.830002,42.327118,8600
2005-04-19,52.590000,52.619999,51.509998,52.000000,42.465954,27800
2005-04-20,52.650002,52.650002,51.500000,51.580002,42.122952,14100
2005-04-21,52.150002,52.150002,51.500000,51.520000,42.073948,3900
2005-04-22,51.500000,51.799999,50.560001,50.570000,41.298138,19400
2005-04-25,50.310001,50.950001,50.310001,50.700001,41.404297,4200
2005-04-26,51.000000,51.459999,48.759998,48.849998,39.893497,9000
2005-04-27,48.340000,48.340000,46.509998,47.779999,39.019672,17400
2005-04-28,48.000000,49.240002,46.000000,46.900002,38.301018,31900
2005-04-29,46.779999,47.720001,46.779999,47.720001,38.970665,8000
2005-05-02,48.009998,48.529999,47.650002,48.529999,39.632160,8400
2005-05-03,49.349998,49.730000,48.799999,49.730000,40.612148,19400
